customer_id,age,gender,region,education,income_bracket,tenure_months,num_products,monthly_spend,payment_delay_days,support_tickets_6mo,login_frequency_monthly,last_interaction_days,satisfaction_score,contract_type,has_loyalty_program,referral_count,treatment,offer_type,uplift_segment,churn
CUST00838,28,Female,South,Bachelor,Upper-Mid,7,1,52.75,15.0,1,6,61,5.0,One Year,0,0,1,Free Upgrade,Lost Cause,1
CUST00711,42,Female,East,High School,Upper-Mid,9,4,57.53,10.0,1,7,9,2.0,One Year,0,0,1,Free Upgrade,Persuadable,1
CUST03368,42,Male,North,High School,Upper-Mid,61,1,31.28,3.0,2,8,80,4.0,Month-to-Month,0,0,1,Discount,Sleeping Dog,1
CUST01251,43,Female,West,Bachelor,Lower-Mid,17,3,47.29,2.0,2,7,18,2.0,One Year,0,1,1,Loyalty Bonus,Sleeping Dog,0
CUST01438,59,Female,Central,High School,Mid,15,2,88.08,7.0,4,7,25,5.0,Month-to-Month,0,0,0,None,Lost Cause,1
CUST01554,30,Female,South,High School,Lower-Mid,83,2,30.03,30.0,0,8,3,5.0,One Year,0,2,0,None,Persuadable,0
CUST00817,43,Female,South,Master,Lower-Mid,10,3,40.42,10.0,0,5,29,3.0,One Year,1,1,1,Personal Outreach,Lost Cause,0
CUST03463,41,Male,South,High School,Upper-Mid,3,4,56.75,10.0,3,9,11,1.0,One Year,1,0,0,None,Sure Thing,0
CUST02282,31,Male,South,Master,Upper-Mid,14,1,28.24,5.0,2,13,6,2.0,Month-to-Month,0,0,1,Discount,Sleeping Dog,1
CUST00958,45,Female,East,Master,,26,1,48.74,1.0,1,11,53,5.0,One Year,0,0,0,None,Sleeping Dog,0
CUST00303,48,Male,East,Bachelor,,69,3,55.0,2.0,1,10,8,1.0,One Year,0,2,1,Free Upgrade,Sleeping Dog,0
CUST03083,18,Female,South,PhD,Lower-Mid,3,3,52.3,7.0,2,6,9,1.0,Month-to-Month,0,0,0,None,Sleeping Dog,1
CUST03410,64,Female,Central,Master,Upper-Mid,53,1,70.2,7.0,1,14,16,4.0,Two Year,1,1,0,None,Sleeping Dog,0
CUST01064,19,Female,Central,Master,High,29,1,91.16,7.0,3,12,9,5.0,One Year,1,3,0,None,Lost Cause,0
CUST00873,23,Female,North,High School,Upper-Mid,63,1,65.11,15.0,4,4,50,5.0,Month-to-Month,1,0,1,Discount,Lost Cause,0
CUST03066,43,Female,North,Master,Mid,3,1,218.79,5.0,2,5,4,3.0,Two Year,0,2,0,None,Sure Thing,0
CUST02687,45,Female,East,Bachelor,High,20,1,106.14,1.0,1,7,16,4.0,One Year,0,0,0,None,Lost Cause,0
CUST02756,34,Male,North,High School,Lower-Mid,12,2,63.72,0.0,2,14,3,3.0,One Year,1,1,1,Free Upgrade,Lost Cause,0
CUST00924,31,Male,East,Bachelor,Mid,2,2,116.46,7.0,0,11,5,5.0,Month-to-Month,0,1,0,None,Sure Thing,0
CUST00060,51,Female,South,Bachelor,Upper-Mid,61,2,48.85,0.0,2,12,25,5.0,Month-to-Month,0,2,1,Discount,Lost Cause,0
CUST03151,50,Male,Central,PhD,Mid,27,3,121.14,10.0,2,5,10,3.0,Two Year,0,1,1,Personal Outreach,Persuadable,0
CUST03204,55,Male,Central,Bachelor,Upper-Mid,7,3,36.44,1.0,3,9,46,4.0,Month-to-Month,0,1,1,Discount,Sleeping Dog,0
CUST01976,35,Male,Central,Diploma,Upper-Mid,36,3,121.26,0.0,1,9,1,5.0,Two Year,1,1,1,Discount,Persuadable,0
CUST00024,22,Female,North,Master,Mid,19,4,39.33,7.0,1,9,15,3.0,Two Year,1,0,1,Free Upgrade,Sure Thing,0
CUST02410,26,Male,East,High School,Upper-Mid,79,2,250.66,0.0,2,8,14,3.0,Two Year,0,1,0,None,Persuadable,0
CUST00684,45,Male,North,Master,Mid,51,1,142.61,0.0,1,10,20,4.0,Month-to-Month,1,0,0,None,Sure Thing,0
CUST02630,34,Female,West,Master,Mid,24,1,98.16,2.0,1,6,48,5.0,One Year,0,1,1,Discount,Sleeping Dog,0
CUST02057,34,Male,East,Diploma,Mid,1,1,91.26,3.0,1,8,22,3.0,Two Year,1,0,1,Personal Outreach,Persuadable,0
CUST00229,31,Female,South,Master,Lower-Mid,3,1,52.94,2.0,2,10,11,3.0,One Year,1,0,0,None,Sure Thing,1
CUST00490,50,Male,South,Master,Mid,12,1,43.43,2.0,2,7,132,5.0,One Year,1,4,1,Loyalty Bonus,Sure Thing,0
CUST03001,18,Male,Central,Bachelor,Upper-Mid,22,2,49.17,1.0,2,8,34,4.0,Two Year,1,2,0,None,Sleeping Dog,0
CUST00830,36,Female,West,Bachelor,Lower-Mid,59,2,65.64,5.0,0,10,3,3.0,One Year,1,3,1,Personal Outreach,Lost Cause,0
CUST02614,39,Male,North,High School,,1,1,29.93,30.0,0,12,8,5.0,One Year,0,0,0,None,Lost Cause,0
CUST00386,41,Male,West,Bachelor,Upper-Mid,9,4,77.59,30.0,3,9,28,4.0,Month-to-Month,1,0,1,Discount,Lost Cause,1
CUST00016,33,Female,North,Bachelor,Low,22,3,48.53,15.0,2,8,4,1.0,Two Year,0,1,0,None,Sure Thing,1
CUST02254,39,Male,North,Master,Lower-Mid,22,2,119.24,10.0,0,11,31,4.0,Month-to-Month,1,1,0,None,Lost Cause,0
CUST03317,39,Male,Central,Bachelor,Upper-Mid,38,1,96.47,0.0,1,9,32,,Month-to-Month,0,0,0,None,Lost Cause,1
CUST01389,40,Male,North,Master,High,17,1,21.79,30.0,0,4,29,3.0,Month-to-Month,1,0,0,None,Sure Thing,1
CUST02850,33,Female,North,Bachelor,Lower-Mid,68,2,131.03,5.0,2,7,11,4.0,Two Year,1,0,0,None,Sure Thing,0
CUST01589,30,Male,North,Bachelor,Mid,21,1,82.62,5.0,5,6,48,4.0,One Year,1,1,0,None,Sure Thing,0
CUST03228,54,Female,West,Bachelor,Upper-Mid,40,1,31.22,0.0,1,7,10,2.0,Month-to-Month,1,2,1,Discount,Sure Thing,1
CUST01752,48,Male,South,Master,Mid,7,2,52.96,15.0,3,8,38,5.0,Month-to-Month,1,0,0,None,Sleeping Dog,1
CUST01151,28,Male,South,Diploma,Mid,50,1,24.22,5.0,1,13,6,4.0,Month-to-Month,0,0,1,Free Upgrade,Sure Thing,1
CUST01305,46,Female,South,Bachelor,Mid,14,2,69.12,0.0,2,6,19,3.0,One Year,0,1,1,Discount,Persuadable,0
CUST01232,23,Female,North,Master,High,3,3,85.97,3.0,1,7,9,4.0,Month-to-Month,0,1,0,None,Sure Thing,1
CUST01793,38,Female,North,High School,Upper-Mid,21,1,100.4,0.0,0,5,14,1.0,Month-to-Month,0,3,0,None,Sure Thing,1
CUST01270,54,Male,North,Master,Low,15,2,86.05,0.0,2,8,43,3.0,Two Year,1,0,0,None,Sleeping Dog,0
CUST02819,44,Male,North,Master,Low,7,2,73.0,3.0,1,7,67,3.0,Two Year,0,0,0,None,Persuadable,0
CUST00498,37,Male,Central,High School,,34,1,86.27,5.0,2,7,10,2.0,Month-to-Month,1,0,1,Discount,Persuadable,1
CUST00353,50,Male,North,Bachelor,Upper-Mid,120,3,163.32,2.0,1,6,8,5.0,Two Year,1,2,1,Discount,Sleeping Dog,0
CUST01839,39,Female,West,Bachelor,Mid,43,2,116.09,0.0,3,8,3,3.0,Month-to-Month,0,0,0,None,Persuadable,1
CUST00002,38,Female,East,Master,Upper-Mid,26,1,40.82,10.0,1,7,6,2.0,One Year,0,0,1,Free Upgrade,Persuadable,0
CUST00286,18,Male,North,Master,High,44,2,30.48,30.0,0,7,45,4.0,Month-to-Month,1,2,1,Loyalty Bonus,Persuadable,0
CUST01647,37,Male,North,Bachelor,Upper-Mid,7,3,299.52,30.0,3,12,40,2.0,Month-to-Month,0,2,1,Discount,Sleeping Dog,1
CUST00784,47,Male,East,Diploma,Upper-Mid,4,1,39.58,0.0,1,9,34,4.0,One Year,1,2,1,Loyalty Bonus,Sleeping Dog,1
CUST02778,37,Female,West,Master,Mid,46,1,104.34,10.0,1,8,11,5.0,One Year,1,0,0,None,Persuadable,0
CUST03114,25,Female,North,Bachelor,High,31,2,56.67,10.0,3,8,22,5.0,One Year,1,0,0,None,Sleeping Dog,0
CUST00069,44,Male,East,Bachelor,Lower-Mid,27,2,79.73,0.0,3,5,21,3.0,Month-to-Month,0,1,1,Discount,Lost Cause,1
CUST00404,40,Male,West,High School,Low,8,3,80.85,1.0,2,7,27,3.0,Month-to-Month,1,0,0,None,Sure Thing,1
CUST00798,48,Male,East,Diploma,Mid,23,1,150.15,1.0,2,6,24,3.0,One Year,1,1,0,None,Sure Thing,0
CUST03492,37,Female,West,Bachelor,Mid,65,1,75.84,1.0,2,7,1,1.0,Month-to-Month,0,0,1,Free Upgrade,Persuadable,0
CUST02832,28,Male,South,High School,Upper-Mid,34,2,46.88,1.0,3,6,16,4.0,One Year,0,0,1,Loyalty Bonus,Sure Thing,0
CUST02024,24,Male,South,Diploma,High,16,2,61.86,30.0,2,8,16,4.0,Two Year,1,1,0,None,Persuadable,0
CUST00178,57,Male,West,PhD,Low,14,3,82.96,5.0,2,11,35,2.0,One Year,1,0,1,Loyalty Bonus,Sleeping Dog,0
CUST00954,57,Female,North,Diploma,High,16,2,17.43,1.0,3,9,28,3.0,Two Year,1,1,0,None,Sure Thing,0
CUST02140,22,Female,South,Master,Lower-Mid,26,1,107.26,2.0,1,12,16,2.0,Month-to-Month,0,1,0,None,Lost Cause,1
CUST01201,41,Female,West,Bachelor,Mid,5,1,44.25,0.0,3,10,3,3.0,Month-to-Month,0,0,0,None,Persuadable,1
CUST02627,56,Female,North,Bachelor,Mid,9,1,12.09,0.0,0,8,13,3.0,One Year,0,0,0,None,Sleeping Dog,0
CUST01757,38,Female,South,High School,Upper-Mid,28,2,35.75,,1,6,5,4.0,Two Year,1,2,1,Free Upgrade,Persuadable,0
CUST01578,53,Female,West,High School,Mid,10,1,53.96,0.0,1,9,1,3.0,Month-to-Month,1,1,1,Discount,Lost Cause,1
CUST02680,36,Female,East,Diploma,Mid,4,2,21.35,5.0,1,6,47,3.0,One Year,0,1,1,Personal Outreach,Lost Cause,1
CUST01508,51,Female,South,Master,Upper-Mid,48,3,43.99,0.0,3,3,8,5.0,Two Year,1,0,0,None,Sure Thing,0
CUST01498,54,Other,South,Diploma,Lower-Mid,37,1,54.42,0.0,4,6,17,3.0,Two Year,0,0,0,None,Sure Thing,1
CUST00539,52,Male,Central,High School,Mid,12,3,30.45,7.0,0,6,2,2.0,One Year,0,2,1,Free Upgrade,Lost Cause,0
CUST01331,58,Male,South,Bachelor,High,14,1,33.75,10.0,2,8,38,,Month-to-Month,1,1,0,None,Persuadable,0
CUST03241,40,Female,East,High School,Lower-Mid,2,4,22.13,7.0,3,5,25,5.0,One Year,1,0,1,Personal Outreach,Persuadable,1
CUST01489,21,Male,Central,Bachelor,Mid,1,3,81.6,2.0,2,10,15,2.0,Month-to-Month,0,1,0,None,Sure Thing,1
CUST02019,47,Female,North,Bachelor,High,27,2,146.33,5.0,2,6,16,4.0,Month-to-Month,0,0,1,Free Upgrade,Lost Cause,0
CUST01745,28,Female,East,High School,High,75,4,114.69,2.0,0,8,6,4.0,Month-to-Month,1,0,0,None,Persuadable,0
CUST02742,45,Female,East,Bachelor,Low,34,2,86.89,10.0,2,6,13,,Two Year,1,0,0,None,Sleeping Dog,0
CUST03037,35,Female,South,High School,Low,29,3,26.45,3.0,2,5,37,2.0,Two Year,0,1,0,None,Persuadable,0
CUST03160,43,Other,South,Master,Mid,63,1,42.62,30.0,2,7,2,4.0,Month-to-Month,0,2,0,None,Sure Thing,1
CUST02911,33,Male,East,High School,Mid,49,3,51.28,10.0,3,10,20,2.0,Month-to-Month,0,0,1,Loyalty Bonus,Persuadable,1
CUST03371,39,Female,Central,Diploma,,1,2,70.79,15.0,0,6,1,4.0,Month-to-Month,1,0,0,None,Sure Thing,1
CUST00949,39,Female,West,Bachelor,Upper-Mid,56,4,42.44,2.0,2,12,3,1.0,Month-to-Month,0,1,1,Free Upgrade,Sure Thing,1
CUST00511,43,Female,East,Diploma,Mid,1,1,47.84,3.0,1,8,2,2.0,Month-to-Month,0,2,1,Loyalty Bonus,Persuadable,1
CUST01394,41,Female,West,High School,High,31,2,47.58,15.0,0,7,25,1.0,Month-to-Month,1,0,1,Loyalty Bonus,Lost Cause,1
CUST01509,41,Female,East,Diploma,Low,16,3,53.17,0.0,2,6,22,4.0,Month-to-Month,1,1,1,Loyalty Bonus,Persuadable,0
CUST02253,22,Female,North,Diploma,Low,49,3,48.45,1.0,0,10,37,2.0,One Year,1,1,1,Free Upgrade,Lost Cause,0
CUST02936,57,Female,East,Bachelor,High,51,3,54.28,5.0,0,12,59,5.0,One Year,1,1,0,None,Sleeping Dog,0
CUST01332,54,Male,South,Master,Mid,2,1,55.34,30.0,0,10,30,4.0,Two Year,0,2,1,Loyalty Bonus,Persuadable,0
CUST01310,45,Female,Central,Diploma,Mid,33,3,94.96,0.0,3,11,1,3.0,One Year,1,1,0,None,Sleeping Dog,0
CUST03017,21,Male,South,Bachelor,Low,3,1,23.08,3.0,0,9,27,4.0,Month-to-Month,1,1,0,None,Sleeping Dog,1
CUST02691,27,Male,Central,Bachelor,Mid,11,2,45.47,0.0,2,4,49,3.0,One Year,0,1,1,Personal Outreach,Lost Cause,1
CUST03045,48,Male,West,High School,Mid,16,2,45.61,0.0,1,9,1,,One Year,0,2,1,Discount,Sleeping Dog,0
CUST02511,45,Male,South,High School,Low,120,2,152.11,1.0,0,3,19,,One Year,1,1,0,None,Sleeping Dog,0
CUST02210,39,Male,West,Bachelor,Upper-Mid,50,1,70.57,7.0,2,11,1,5.0,One Year,1,1,0,None,Sure Thing,0
CUST02450,31,Female,North,Master,Upper-Mid,1,3,49.81,15.0,2,5,36,4.0,One Year,1,2,0,None,Persuadable,1
CUST00664,33,Male,West,Bachelor,Lower-Mid,29,2,54.6,,0,9,1,5.0,Two Year,0,0,0,None,Sleeping Dog,0
CUST00574,37,Male,South,PhD,Lower-Mid,4,1,98.66,2.0,1,7,8,1.0,One Year,0,0,0,None,Persuadable,1
CUST03054,30,Female,West,Diploma,Low,3,3,50.09,3.0,2,8,82,4.0,Two Year,0,1,0,None,Sleeping Dog,0
CUST02228,32,Female,South,Bachelor,High,10,1,58.91,0.0,1,9,26,5.0,Month-to-Month,1,0,0,None,Lost Cause,0
CUST03061,43,Male,Central,Master,Upper-Mid,8,2,85.32,0.0,2,9,2,4.0,Month-to-Month,0,0,1,Discount,Persuadable,0
CUST02954,58,Male,North,Diploma,Upper-Mid,6,2,140.19,10.0,1,6,22,3.0,Two Year,0,0,0,None,Sure Thing,1
CUST02335,50,Male,South,Bachelor,Mid,4,2,74.11,,0,10,9,4.0,Two Year,0,1,1,Discount,Sleeping Dog,0
CUST02188,36,Female,West,Bachelor,Upper-Mid,33,2,43.35,2.0,2,6,2,2.0,Month-to-Month,0,1,0,None,Persuadable,1
CUST02674,33,Male,Central,High School,Mid,21,4,86.89,3.0,1,4,15,3.0,One Year,0,0,0,None,Persuadable,0
CUST02046,53,Male,East,High School,Mid,2,1,66.32,15.0,3,7,14,1.0,Month-to-Month,0,1,0,None,Sleeping Dog,1
CUST00283,59,Male,South,Diploma,Lower-Mid,8,2,157.82,3.0,1,7,4,4.0,Month-to-Month,1,1,0,None,Sleeping Dog,1
CUST00259,45,Male,South,Diploma,Lower-Mid,17,1,84.54,0.0,2,9,46,2.0,One Year,1,0,0,None,Persuadable,1
CUST01812,41,Female,South,,Low,7,3,193.54,2.0,1,8,7,3.0,Two Year,1,1,0,None,Lost Cause,0
CUST01798,30,Male,West,High School,Mid,41,3,60.65,3.0,2,10,46,3.0,One Year,0,2,0,None,Persuadable,0
CUST02446,43,Male,West,Bachelor,Upper-Mid,27,3,43.83,30.0,3,11,3,2.0,Two Year,1,0,0,None,Lost Cause,0
CUST00726,37,Male,South,,Low,17,2,222.47,1.0,1,4,6,4.0,Two Year,1,0,1,Free Upgrade,Persuadable,0
CUST01637,28,Male,North,High School,Upper-Mid,17,4,88.82,10.0,0,7,7,4.0,One Year,1,2,0,None,Persuadable,0
CUST00678,61,Female,North,Master,Mid,13,1,45.45,1.0,1,10,9,5.0,Month-to-Month,1,0,0,None,Sleeping Dog,0
CUST02339,40,Male,Central,Master,Lower-Mid,51,2,35.77,2.0,0,9,19,3.0,One Year,1,1,1,Discount,Sleeping Dog,0
CUST01153,32,Female,South,Master,Mid,23,3,113.09,15.0,2,5,35,3.0,One Year,0,0,0,None,Sleeping Dog,1
CUST01347,18,Female,West,High School,Upper-Mid,9,4,17.19,1.0,1,5,14,4.0,Month-to-Month,0,0,0,None,Sure Thing,1
CUST00056,51,Female,South,Diploma,Mid,4,1,41.5,2.0,2,10,24,4.0,One Year,1,0,1,Personal Outreach,Persuadable,0
CUST01480,34,Male,North,Bachelor,Mid,51,2,77.73,15.0,1,11,1,5.0,Month-to-Month,0,2,0,None,Sleeping Dog,1
CUST01412,46,Female,Central,Master,Low,2,1,81.59,0.0,1,7,8,2.0,Month-to-Month,1,1,1,Free Upgrade,Persuadable,1
CUST03301,44,Female,East,High School,Lower-Mid,11,2,40.97,5.0,4,4,20,2.0,Month-to-Month,1,2,1,Discount,Sleeping Dog,1
CUST02215,34,Male,Central,Bachelor,Mid,27,2,89.3,30.0,2,6,10,4.0,One Year,1,1,0,None,Lost Cause,0
CUST03358,18,Female,West,Bachelor,Mid,50,2,86.38,0.0,0,9,35,5.0,Month-to-Month,0,1,0,None,Persuadable,0
CUST01362,46,Other,West,Bachelor,High,6,1,35.58,30.0,3,4,4,3.0,One Year,0,1,1,Free Upgrade,Persuadable,1
CUST00889,47,Male,Central,Diploma,Low,7,1,60.69,2.0,1,9,12,2.0,Month-to-Month,1,0,1,Personal Outreach,Sure Thing,0
CUST02814,36,Female,North,PhD,Mid,4,4,63.27,,3,7,3,3.0,Month-to-Month,1,0,1,Discount,Sure Thing,1
CUST01820,28,Female,South,Diploma,Mid,26,1,272.23,30.0,1,10,18,5.0,One Year,0,1,1,Loyalty Bonus,Lost Cause,1
CUST01973,47,Female,North,High School,Upper-Mid,34,2,27.73,0.0,0,2,1,3.0,One Year,0,1,1,Personal Outreach,Sure Thing,1
CUST00715,39,Male,North,Bachelor,Low,20,1,51.5,5.0,3,11,17,4.0,Month-to-Month,0,1,1,Free Upgrade,Persuadable,1
CUST03189,50,Female,North,Bachelor,,28,2,202.89,0.0,3,6,21,5.0,Month-to-Month,1,2,0,None,Sleeping Dog,0
CUST01057,39,Female,South,Diploma,High,47,1,51.54,0.0,2,4,7,2.0,Month-to-Month,1,0,0,None,Lost Cause,1
CUST01766,29,Male,North,Bachelor,Low,13,1,53.28,5.0,1,10,28,4.0,Month-to-Month,1,3,1,Loyalty Bonus,Lost Cause,0
CUST02208,44,Female,South,Bachelor,Mid,3,1,50.62,10.0,3,4,3,2.0,Month-to-Month,0,2,0,None,Sleeping Dog,0
CUST00618,48,Male,South,,Low,80,2,38.46,0.0,1,9,51,1.0,Month-to-Month,1,1,1,Free Upgrade,Sleeping Dog,1
CUST00124,23,Other,East,Master,Mid,76,2,70.19,,1,10,6,3.0,Month-to-Month,0,1,1,Free Upgrade,Sleeping Dog,0
CUST02904,43,Female,East,Bachelor,Upper-Mid,21,3,140.29,5.0,1,16,3,2.0,Month-to-Month,0,0,1,Personal Outreach,Sleeping Dog,1
CUST00335,51,Male,South,High School,Low,25,4,33.19,10.0,1,12,27,4.0,One Year,0,0,1,Loyalty Bonus,Persuadable,0
CUST02645,26,Male,South,High School,Mid,68,2,78.22,0.0,1,13,11,4.0,One Year,1,0,0,None,Lost Cause,0
CUST00305,39,Female,West,Diploma,High,19,3,42.12,7.0,3,9,10,4.0,Month-to-Month,0,0,0,None,Persuadable,1
CUST00981,49,Male,East,High School,Lower-Mid,9,4,56.93,15.0,1,5,31,1.0,One Year,0,3,0,None,Sure Thing,1
CUST03121,34,Male,East,Bachelor,Upper-Mid,3,4,91.09,0.0,1,11,1,5.0,Two Year,1,0,1,Free Upgrade,Persuadable,0
CUST01472,32,Female,East,Master,Lower-Mid,34,3,66.7,5.0,1,8,52,3.0,Two Year,0,0,1,Loyalty Bonus,Persuadable,0
CUST00582,35,Male,Central,Master,Mid,7,3,40.55,0.0,2,5,60,4.0,Month-to-Month,1,3,0,None,Sleeping Dog,0
CUST01617,43,Female,West,PhD,Lower-Mid,23,1,147.15,0.0,3,4,4,4.0,One Year,1,0,1,Free Upgrade,Sure Thing,1
CUST01195,20,Female,South,Bachelor,Upper-Mid,15,3,49.02,2.0,0,8,3,3.0,Month-to-Month,0,0,1,Discount,Lost Cause,1
CUST01825,42,Male,Central,Bachelor,Low,51,1,82.88,3.0,1,6,15,5.0,One Year,0,1,0,None,Sure Thing,0
CUST01880,30,Female,West,High School,Low,1,4,37.57,1.0,0,16,2,5.0,Month-to-Month,1,1,0,None,Lost Cause,0
CUST01982,23,Female,North,PhD,Lower-Mid,82,2,208.82,0.0,0,7,14,1.0,Two Year,1,0,1,Loyalty Bonus,Sure Thing,0
CUST01862,49,Male,West,Bachelor,Lower-Mid,21,2,149.38,0.0,1,7,9,3.0,One Year,1,0,1,Free Upgrade,Persuadable,0
CUST01351,25,Male,East,High School,High,15,1,19.89,15.0,1,4,6,3.0,Two Year,1,0,0,None,Persuadable,0
CUST00410,46,Male,West,High School,Upper-Mid,57,1,166.99,7.0,2,7,34,,Month-to-Month,0,0,0,None,Sure Thing,1
CUST00676,30,Female,Central,Bachelor,Upper-Mid,13,2,22.58,15.0,2,9,32,3.0,Two Year,1,1,1,Discount,Persuadable,0
CUST00298,43,Female,East,Bachelor,Mid,73,3,76.31,0.0,1,16,11,5.0,Month-to-Month,1,0,0,None,Sure Thing,0
CUST00926,21,Male,West,Diploma,High,53,1,56.64,7.0,0,4,6,5.0,Month-to-Month,1,2,0,None,Sleeping Dog,0
CUST00023,40,Male,North,Master,Mid,17,2,72.39,5.0,3,10,45,3.0,Two Year,1,0,1,Discount,Sure Thing,0
CUST02384,39,Female,North,High School,Mid,6,2,62.01,2.0,1,6,39,3.0,Month-to-Month,1,0,0,None,Lost Cause,1
CUST02330,50,Female,North,Bachelor,Lower-Mid,7,2,98.29,1.0,2,7,34,3.0,Month-to-Month,0,0,0,None,Persuadable,1
CUST00729,33,Male,East,Diploma,Upper-Mid,45,3,28.45,1.0,0,11,13,2.0,Month-to-Month,0,0,0,None,Sleeping Dog,0
CUST01308,39,Other,West,High School,Lower-Mid,16,4,80.39,30.0,0,5,11,4.0,One Year,0,1,0,None,Sleeping Dog,1
CUST00672,18,Male,South,,Upper-Mid,1,4,40.31,0.0,1,7,19,3.0,Two Year,1,1,0,None,Lost Cause,0
CUST01673,35,Male,North,PhD,Lower-Mid,29,2,36.53,30.0,1,8,25,3.0,One Year,1,0,1,Discount,Persuadable,0
CUST01200,56,Male,East,Diploma,Mid,24,2,50.96,0.0,0,8,9,2.0,Month-to-Month,0,3,1,Discount,Persuadable,0
CUST03229,49,Male,South,High School,Upper-Mid,1,2,30.91,1.0,2,11,67,3.0,Month-to-Month,1,0,1,Discount,Sleeping Dog,1
CUST03423,45,Male,West,Bachelor,Lower-Mid,20,1,121.44,0.0,1,3,2,3.0,One Year,0,0,1,Discount,Sleeping Dog,1
CUST00294,50,Male,East,,Upper-Mid,19,1,77.92,30.0,1,7,1,4.0,Two Year,0,2,0,None,Sleeping Dog,0
CUST03497,49,Female,Central,Bachelor,Low,1,2,45.39,10.0,0,11,24,3.0,One Year,0,0,1,Loyalty Bonus,Sleeping Dog,1
CUST00127,28,Female,Central,Master,Low,3,1,61.59,15.0,2,5,3,4.0,Month-to-Month,1,1,1,Personal Outreach,Sleeping Dog,1
CUST02248,24,Male,South,Bachelor,Lower-Mid,21,1,56.51,2.0,1,5,10,5.0,Month-to-Month,1,1,0,None,Sure Thing,0
CUST02424,39,Female,West,Bachelor,Mid,32,2,50.64,7.0,2,8,48,1.0,One Year,1,2,0,None,Lost Cause,0
CUST02319,33,Male,Central,High School,Mid,19,3,44.35,0.0,2,11,13,5.0,Month-to-Month,1,2,1,Discount,Persuadable,0
CUST00693,27,Male,South,Bachelor,Upper-Mid,114,2,77.49,3.0,3,7,30,2.0,Month-to-Month,0,1,0,None,Sure Thing,0
CUST00687,37,Male,East,Bachelor,Upper-Mid,7,1,53.73,15.0,1,7,7,4.0,Two Year,0,1,1,Loyalty Bonus,Persuadable,0
CUST00818,50,Male,North,Bachelor,Mid,17,3,43.11,15.0,2,7,16,4.0,Month-to-Month,1,0,1,Discount,Persuadable,1
CUST00217,30,Male,North,High School,High,87,4,107.43,15.0,3,7,8,5.0,Two Year,0,0,1,Discount,Lost Cause,0
CUST00153,31,Female,North,Master,Mid,38,2,16.33,3.0,2,8,1,4.0,Month-to-Month,1,0,1,Loyalty Bonus,Sure Thing,0
CUST02812,32,Female,Central,Master,Lower-Mid,5,3,68.82,0.0,2,11,1,1.0,Two Year,1,0,1,Discount,Lost Cause,0
CUST01993,54,Male,Central,Diploma,Low,2,1,93.52,0.0,0,5,19,5.0,Month-to-Month,1,1,1,Personal Outreach,Lost Cause,1
CUST03329,26,Female,West,Master,Mid,25,2,79.29,2.0,0,8,55,2.0,Month-to-Month,0,2,1,Loyalty Bonus,Lost Cause,1
CUST02009,47,Female,South,Diploma,Lower-Mid,6,1,101.74,,3,13,61,1.0,Two Year,1,0,1,Free Upgrade,Lost Cause,1
CUST00479,75,Male,North,Master,Upper-Mid,33,4,169.4,2.0,0,6,8,5.0,Two Year,1,2,1,Loyalty Bonus,Sure Thing,0
CUST01283,48,Male,Central,Bachelor,High,69,1,16.27,10.0,1,4,23,4.0,Month-to-Month,0,0,1,Free Upgrade,Lost Cause,1
CUST01605,34,Female,North,Bachelor,Low,6,3,41.74,10.0,4,10,2,,One Year,0,1,1,Discount,Persuadable,1
CUST02367,33,Male,North,PhD,Low,1,3,62.99,30.0,1,13,2,4.0,Two Year,0,1,1,Loyalty Bonus,Sure Thing,0
CUST01667,28,Male,North,Diploma,Upper-Mid,10,1,121.49,3.0,0,11,1,5.0,One Year,1,1,1,Discount,Sleeping Dog,0
CUST00813,57,Male,North,Diploma,Low,85,1,60.1,30.0,2,7,41,1.0,Month-to-Month,0,2,1,Loyalty Bonus,Sleeping Dog,1
CUST00251,24,Male,South,High School,,36,2,130.08,0.0,2,15,41,5.0,Month-to-Month,1,1,1,Personal Outreach,Persuadable,0
CUST00844,44,Male,South,Bachelor,High,14,2,106.87,0.0,0,8,20,1.0,One Year,0,0,1,Discount,Sleeping Dog,1
CUST02126,46,Male,North,Bachelor,Upper-Mid,1,2,30.98,5.0,1,9,2,4.0,Month-to-Month,1,1,1,Personal Outreach,Sure Thing,0
CUST03266,63,Female,South,High School,Mid,112,2,107.08,7.0,3,10,27,1.0,Month-to-Month,1,0,0,None,Sure Thing,1
CUST00968,61,Male,West,Diploma,Lower-Mid,34,4,90.34,10.0,2,4,11,4.0,Month-to-Month,1,0,1,Personal Outreach,Lost Cause,1
CUST03218,33,Female,South,Bachelor,Lower-Mid,6,4,83.07,5.0,1,8,51,2.0,Month-to-Month,0,0,1,Personal Outreach,Persuadable,1
CUST00973,50,Male,East,PhD,Lower-Mid,19,3,181.82,3.0,0,8,11,2.0,Two Year,0,0,0,None,Persuadable,0
CUST01897,36,Female,North,Bachelor,Mid,40,2,51.78,15.0,1,10,15,4.0,One Year,1,1,1,Loyalty Bonus,Lost Cause,0
CUST02236,48,Female,North,High School,Lower-Mid,14,2,88.77,10.0,1,9,10,5.0,Two Year,1,0,0,None,Sure Thing,0
CUST00247,34,Female,North,Bachelor,Upper-Mid,26,1,124.13,0.0,0,9,18,5.0,Two Year,1,2,0,None,Sleeping Dog,1
